id,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,AST,REB,ALL_STAR_APPEARANCES,PIE,PTS
2688,David,Cooke,David Cooke,"Cooke, David",D. Cooke,david-cooke,1963-09-27T00:00:00,St. Mary's (CA),USA,St. Mary's (CA)/USA,80.00,230.00,0,14,Forward,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,HISTADD_david_cooke,1985,1985,N,Y,Y,Undrafted,Undrafted,Undrafted,0.20,1.70,0.00,,2.54
179,John,Greig,John Greig,"Greig, John",J. Greig,john-greig,1961-04-28T00:00:00,Oregon,USA,Oregon/USA,79.00,215.00,0,22,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_john_greig,1982,1982,N,Y,Y,1982,3,65,0.00,0.70,0.00,,3.14
619,Jamison,Brewer,Jamison Brewer,"Brewer, Jamison",J. Brewer,jamison-brewer,1980-11-19T00:00:00,Auburn,USA,Auburn/USA,76.00,195.00,3,,Guard,Inactive,N,0,,,,,jamison_brewer,2001,2004,Y,Y,Y,2001,2,40,1.00,0.90,0.00,,2.64
3010,Jerome,Allen,Jerome Allen,"Allen, Jerome",J. Allen,jerome-allen,1973-01-28T00:00:00,Pennsylvania,USA,Pennsylvania/USA,76.00,184.00,1,53,Guard,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,jerome_allen,1995,1996,N,Y,Y,1995,2,49,1.70,1.10,0.00,,3.94
232,Chris,Carr,Chris Carr,"Carr, Chris",C. Carr,chris-carr,1974-03-12T00:00:00,Southern Illinois,USA,Southern Illinois/USA,78.00,220.00,6,,Guard,Inactive,N,0,,,,,chris_carr,1995,2000,N,Y,Y,1995,2,56,1.00,2.20,0.00,,7.74
3384,Mack,Calvin,Mack Calvin,"Calvin, Mack",M. Calvin,mack-calvin,1947-07-27T00:00:00,Southern California,USA,Southern California/USA,72.00,165.00,3,21,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_mack_calvin,1976,1980,N,Y,Y,1969,14,187,2.50,1.20,0.00,,8.04
3447,LaPhonso,Ellis,LaPhonso Ellis,"Ellis, LaPhonso",L. Ellis,laphonso-ellis,1970-05-05T00:00:00,Notre Dame,USA,Notre Dame/USA,80.00,240.00,11,3,Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,laphonso_ellis,1992,2002,N,Y,Y,1992,1,5,1.60,6.50,0.00,,12.94
116,Eric,Anderson,Eric Anderson,"Anderson, Eric",E. Anderson,eric-anderson,1970-05-26T00:00:00,Indiana,USA,Indiana/USA,81.00,220.00,1,42,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,eric_anderson,1992,1993,N,Y,Y,Undrafted,Undrafted,Undrafted,0.20,1.10,0.00,,2.64
3159,Yvon,Joseph,Yvon Joseph,"Joseph, Yvon",Y. Joseph,yvon-joseph,1957-10-31T00:00:00,Georgia Tech,USA,Georgia Tech/USA,83.00,245.00,0,40,Forward,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,HISTADD_yvon_joseph,1985,1985,N,Y,Y,1985,2,36,0.00,0.00,0.00,,3.04
3014,Chris,Johnson,Chris Johnson,"Johnson, Chris",C. Johnson,chris-johnson,1985-07-17T00:00:00,Louisiana State,USA,Louisiana State/USA,83.00,210.00,3,20,Forward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,chris_johnson,2010,2012,Y,Y,Y,Undrafted,Undrafted,Undrafted,0.20,1.90,0.00,,3.94
3455,Sedric,Toney,Sedric Toney,"Toney, Sedric",S. Toney,sedric-toney,1962-04-13T00:00:00,Dayton,USA,Dayton/USA,74.00,178.00,4,4,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_sedric_toney,1985,1993,N,Y,Y,1985,3,59,2.10,0.90,0.00,,4.74
2707,Nate,Huffman,Nate Huffman,"Huffman, Nate",N. Huffman,nate-huffman,1975-04-02T00:00:00,Central Michigan,USA,Central Michigan/USA,85.00,245.00,0,7,Center,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,nate_huffman,2002,2002,N,Y,Y,Undrafted,Undrafted,Undrafted,0.70,3.30,0.00,,4.34
3568,Jack,Twyman,Jack Twyman,"Twyman, Jack",J. Twyman,jack-twyman,1934-05-11T00:00:00,Cincinnati,USA,Cincinnati/USA,78.00,210.00,10,27,Forward,Inactive,N,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_jack_twyman,1955,1965,N,Y,Y,1955,2,8,2.30,6.60,6.00,,20.24
2359,Ron,Shavlik,Ron Shavlik,"Shavlik, Ron",R. Shavlik,ron-shavlik,1933-12-04T00:00:00,North Carolina State,USA,North Carolina State/USA,80.00,200.00,1,16,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_ron_shavlik,1956,1957,N,Y,Y,1956,1,4,0.00,2.90,0.00,,2.34
2650,Arnie,Risen,Arnie Risen,"Risen, Arnie",A. Risen,arnie-risen,1924-10-09T00:00:00,Ohio State,USA,Ohio State/USA,81.00,200.00,9,19,Center,Inactive,N,1610612758,Royals,ROC,kings,Rochester,HISTADD_stilts_risen,1948,1957,N,Y,Y,Undrafted,Undrafted,Undrafted,1.70,9.70,3.00,,13.04
2287,Bob,Burrow,Bob Burrow,"Burrow, Bob",B. Burrow,bob-burrow,1934-06-29T00:00:00,Kentucky,USA,Kentucky/USA,79.00,228.00,1,50,Center,Inactive,N,1610612758,Royals,ROC,kings,Rochester,HISTADD_bob_burrow,1956,1957,N,Y,Y,1956,None,None,0.60,4.40,0.00,,6.74
1828,Michael,Finley,Michael Finley,"Finley, Michael",M. Finley,michael-finley,1973-03-06T00:00:00,Wisconsin,USA,Wisconsin/USA,79.00,225.00,15,40,Guard-Forward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,michael_finley,1995,2009,N,Y,Y,1995,1,21,2.90,4.40,2.00,,16.74
1748,Tony,Jaros,Tony Jaros,"Jaros, Tony",T. Jaros,tony-jaros,1920-02-22T00:00:00,Minnesota,USA,Minnesota/USA,75.00,185.00,3,13,Forward,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_tony_jaros,1946,1950,N,Y,Y,Undrafted,Undrafted,Undrafted,0.90,2.10,0.00,,6.44
781,Brant,Weidner,Brant Weidner,"Weidner, Brant",B. Weidner,brant-weidner,1960-10-28T00:00:00,William & Mary,USA,William & Mary/USA,81.00,230.00,0,25,Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_brant_weidner,1983,1983,N,Y,Y,1983,4,90,0.00,1.40,0.00,,2.04
2045,Jim,Ard,Jim Ard,"Ard, Jim",J. Ard,jim-ard,1948-09-19T00:00:00,Cincinnati,USA,Cincinnati/USA,81.00,215.00,3,34,Center,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_jim_ard,1974,1977,N,Y,Y,1970,1,6,0.70,3.80,0.00,,4.54
234,Rick,Fox,Rick Fox,"Fox, Rick",R. Fox,rick-fox,1969-07-24T00:00:00,North Carolina,Canada,North Carolina/Canada,79.00,235.00,13,17,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,rick_fox,1991,2003,N,Y,Y,1991,1,24,2.80,3.80,0.00,,10.64
1300,Trevor,Winter,Trevor Winter,"Winter, Trevor",T. Winter,trevor-winter,1974-01-07T00:00:00,Minnesota,USA,Minnesota/USA,84.00,275.00,0,,Center,Inactive,N,0,,,,,trevor_winter,1998,1998,N,Y,Y,Undrafted,Undrafted,Undrafted,0.00,3.00,0.00,,1.04
36,D.J.,Kennedy,D.J. Kennedy,"Kennedy, D.J.",D. Kennedy,dj-kennedy,1989-11-05T00:00:00,St. John's,USA,St. John's/USA,77.00,214.00,1,12,Guard-Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,d.j._kennedy,2011,2011,Y,Y,Y,Undrafted,Undrafted,Undrafted,1.50,3.50,0.00,,7.04
3780,Pat,Garrity,Pat Garrity,"Garrity, Pat",P. Garrity,pat-garrity,1976-08-23T00:00:00,Notre Dame,USA,Notre Dame/USA,81.00,238.00,10,8,Forward,Inactive,N,1610612753,Magic,ORL,magic,Orlando,pat_garrity,1998,2007,N,Y,Y,1998,1,19,0.80,2.60,0.00,,8.34
1514,Charles,Smith,Charles Smith,"Smith, Charles",C. Smith,charles-smith,1967-11-29T00:00:00,Georgetown,USA,Georgetown/USA,73.00,160.00,2,,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_charles_e_smith,1989,1995,N,Y,Y,Undrafted,Undrafted,Undrafted,1.60,1.00,0.00,,3.54
4226,Michael,Kidd-Gilchrist,Michael Kidd-Gilchrist,"Kidd-Gilchrist, Michael",M. Kidd-Gilchrist,michael-kidd-gilchrist,1993-09-26T00:00:00,Kentucky,USA,Kentucky/USA,78.00,232.00,8,9,Forward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,michael_kidd-gilchrist,2012,2019,N,Y,Y,2012,1,2,1.20,5.40,0.00,,9.44
2592,Torgeir,Bryn,Torgeir Bryn,"Bryn, Torgeir",T. Bryn,torgeir-bryn,1964-08-08T00:00:00,Texas State,Norway,Texas State/Norway,81.00,250.00,0,12,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,HISTADD_torgeir_bryn,1989,1989,N,Y,Y,Undrafted,Undrafted,Undrafted,0.00,0.70,0.00,,2.34
487,Jerome,Jordan,Jerome Jordan,"Jordan, Jerome",J. Jordan,jerome-jordan,1986-09-29T00:00:00,Tulsa,Jamaica,Tulsa/Jamaica,84.00,253.00,2,9,Center,Inactive,N,1610612751,Nets,BKN,nets,Brooklyn,jerome_jordan,2011,2014,Y,Y,Y,2010,2,44,0.30,2.00,0.00,,3.84
734,Ron,Moore,Ron Moore,"Moore, Ron",R. Moore,ron-moore,1962-01-16T00:00:00,West Virginia State,USA,West Virginia State/USA,84.00,260.00,0,53,Center,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_ron_moore,1987,1987,N,Y,Y,1987,2,25,0.10,0.60,0.00,,2.74
4442,Tarence,Kinsey,Tarence Kinsey,"Kinsey, Tarence",T. Kinsey,tarence-kinsey,1984-03-21T00:00:00,South Carolina,USA,South Carolina/USA,78.00,189.00,3,8,Guard,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,tarence_kinsey,2006,2008,N,Y,Y,Undrafted,Undrafted,Undrafted,0.50,1.30,0.00,,5.74
1490,Amir,Johnson,Amir Johnson,"Johnson, Amir",A. Johnson,amir-johnson,1987-05-01T00:00:00,No College,USA,No College/USA,81.00,240.00,14,5,Center-Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,amir_johnson,2005,2018,Y,Y,Y,2005,2,56,1.20,5.40,0.00,,8.04
3210,Chinanu,Onuaku,Chinanu Onuaku,"Onuaku, Chinanu",C. Onuaku,chinanu-onuaku,1996-11-01T00:00:00,Louisville,USA,Louisville/USA,82.00,245.00,2,21,Center,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,chinanu_onuaku,2016,2017,Y,Y,Y,2016,2,37,0.70,2.30,0.00,,4.04
3170,Nick,Young,Nick Young,"Young, Nick",N. Young,nick-young,1985-06-01T00:00:00,Southern California,USA,Southern California/USA,79.00,210.00,11,,Guard-Forward,Inactive,N,0,,,,,nick_young,2007,2018,N,Y,Y,2007,1,16,1.00,2.00,0.00,,12.44
4371,Channing,Frye,Channing Frye,"Frye, Channing",C. Frye,channing-frye,1983-05-17T00:00:00,Arizona,USA,Arizona/USA,84.00,255.00,13,9,Forward-Center,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,channing_frye,2005,2018,N,Y,Y,2005,1,8,1.00,4.50,0.00,,9.74
3439,Jan,Van Breda Kolff,Jan Van Breda Kolff,"Van Breda Kolff, Jan",J. Van Breda Kolff,jan-van-breda-kolff,1951-12-16T00:00:00,Vanderbilt,USA,Vanderbilt/USA,79.00,195.00,6,22,Forward,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,HISTADD_jan_van_breda_kolff,1976,1982,N,Y,Y,1974,2,20,1.90,4.10,0.00,,7.04
2713,Jon,Brockman,Jon Brockman,"Brockman, Jon",J. Brockman,jon-brockman,1987-03-20T00:00:00,Washington,USA,Washington/USA,79.00,255.00,3,40,Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,jon_brockman,2009,2011,N,Y,Y,2009,2,38,0.30,3.10,0.00,,3.14
1793,Zion,Williamson,Zion Williamson,"Williamson, Zion",Z. Williamson,zion-williamson,2000-07-06T00:00:00,Duke,USA,Duke/USA,79.00,284.00,1,1,Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,zion_williamson,2019,2020,N,Y,Y,2019,1,1,3.40,7.00,,0.15,26.74
3863,Eddie,Johnson,Eddie Johnson,"Johnson, Eddie",E. Johnson,eddie-johnson,1955-02-24T00:00:00,Auburn,USA,Auburn/USA,74.00,180.00,9,15,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_eddie_johnson,1977,1986,N,Y,Y,1977,3,49,5.10,2.30,2.00,,16.14
4406,Jordan,Clarkson,Jordan Clarkson,"Clarkson, Jordan",J. Clarkson,jordan-clarkson,1992-06-07T00:00:00,Missouri,USA,Missouri/USA,76.00,194.00,6,00,Guard,Active,Y,1610612762,Jazz,UTA,jazz,Utah,jordan_clarkson,2014,2020,Y,Y,Y,2014,2,46,2.20,3.90,,0.12,18.54
1860,Raymond,Brown,Raymond Brown,"Brown, Raymond",R. Brown,raymond-brown,1965-07-05T00:00:00,Idaho,USA,Idaho/USA,80.00,220.00,0,24,Forward,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,HISTADD_raymond_brown,1989,1989,N,Y,Y,Undrafted,Undrafted,Undrafted,0.30,0.90,0.00,,2.04
3389,Michael,Doleac,Michael Doleac,"Doleac, Michael",M. Doleac,michael-doleac,1977-06-15T00:00:00,Utah,USA,Utah/USA,83.00,262.00,10,51,Center,Inactive,N,1610612753,Magic,ORL,magic,Orlando,michael_doleac,1998,2007,N,Y,Y,1998,1,12,0.60,3.30,0.00,,5.94
3972,Jerry,West,Jerry West,"West, Jerry",J. West,jerry-west,1938-05-28T00:00:00,West Virginia,USA,West Virginia/USA,75.00,175.00,13,44,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_jerry_west,1960,1973,N,Y,Y,1960,1,2,6.70,5.80,12.00,,28.04
1641,Ron,Valentine,Ron Valentine,"Valentine, Ron",R. Valentine,ron-valentine,1957-11-27T00:00:00,Old Dominion,USA,Old Dominion/USA,79.00,210.00,0,42,Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_ron_valentine,1980,1980,N,Y,Y,1980,3,51,0.30,1.30,0.00,,4.54
967,Phil,Zevenbergen,Phil Zevenbergen,"Zevenbergen, Phil",P. Zevenbergen,phil-zevenbergen,1964-04-13T00:00:00,Washington,USA,Washington/USA,82.00,230.00,0,41,Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_phil_zevenbergen,1987,1987,N,Y,Y,1987,3,50,0.40,1.60,0.00,,4.84
3032,Tom,King,Tom King,"King, Tom",T. King,tom-king,1924-03-09T00:00:00,Michigan,USA,Michigan/USA,72.00,165.00,0,,Guard,Inactive,N,1610610028,Falcons,DEF,falcons,Detroit,HISTADD_tom_king,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,0.60,,0.00,,6.14
2709,Buddy,Jeannette,Buddy Jeannette,"Jeannette, Buddy",B. Jeannette,buddy-jeannette,1917-09-15T00:00:00,Washington & Jefferson,USA,Washington & Jefferson/USA,71.00,175.00,2,,Guard,Inactive,N,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_buddy_jeannette,1947,1949,N,Y,Y,Undrafted,Undrafted,Undrafted,2.10,,0.00,,8.24
2735,Willie,Green,Willie Green,"Green, Willie",W. Green,willie-green,1981-07-28T00:00:00,Detroit,USA,Detroit/USA,75.00,205.00,11,34,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,willie_green,2003,2014,N,Y,Y,2003,2,41,1.40,1.80,0.00,,9.34
2929,Antonio,McDyess,Antonio McDyess,"McDyess, Antonio",A. McDyess,antonio-mcdyess,1974-09-07T00:00:00,Alabama,USA,Alabama/USA,81.00,245.00,15,34,Forward-Center,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,antonio_mcdyess,1995,2010,N,Y,Y,1995,1,2,1.30,7.50,1.00,,13.04
314,Dave,Batton,Dave Batton,"Batton, Dave",D. Batton,dave-batton,1956-03-26T00:00:00,Notre Dame,USA,Notre Dame/USA,82.00,240.00,1,45,Center,Inactive,N,1610612764,Bullets,WAS,wizards,Washington,HISTADD_dave_batton,1982,1983,N,Y,Y,1978,3,62,0.60,2.10,0.00,,4.24
1074,Tyson,Chandler,Tyson Chandler,"Chandler, Tyson",T. Chandler,tyson-chandler,1982-10-02T00:00:00, ,USA,Dominguez HS (CA)/USA,84.00,235.00,19,19,Center,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,tyson_chandler,2001,2019,N,Y,Y,2001,1,2,0.80,9.00,1.00,,9.24
4102,Don,Eliason,Don Eliason,"Eliason, Don",D. Eliason,don-eliason,1918-07-24T00:00:00,Hamline,USA,Hamline/USA,74.00,210.00,0,14,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_don_eliason,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,0.00,,0.00,,1.04
1355,Andy,Toolson,Andy Toolson,"Toolson, Andy",A. Toolson,andy-toolson,1966-01-19T00:00:00,Brigham Young,USA,Brigham Young/USA,78.00,210.00,1,5,Forward,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,andy_toolson,1990,1995,N,Y,Y,Undrafted,Undrafted,Undrafted,0.50,1.20,0.00,,3.74
75,Kwame,Brown,Kwame Brown,"Brown, Kwame",K. Brown,kwame-brown,1982-03-10T00:00:00,Glynn Academy HS (GA),USA,Glynn Academy HS (GA)/USA,83.00,290.00,12,54,Center,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,kwame_brown,2001,2012,N,Y,Y,2001,1,1,0.90,5.50,0.00,,7.64
338,Kevin,Porter,Kevin Porter,"Porter, Kevin",K. Porter,kevin-porter,1950-04-17T00:00:00,St. Francis (PA),USA,St. Francis (PA)/USA,72.00,170.00,9,1,Guard,Inactive,N,1610612764,Bullets,WAS,wizards,Washington,HISTADD_kevin_porter,1972,1982,N,Y,Y,1972,3,39,8.10,1.80,0.00,,12.64
1126,Anthony,Goldwire,Anthony Goldwire,"Goldwire, Anthony",A. Goldwire,anthony-goldwire,1971-09-06T00:00:00,Houston,USA,Houston/USA,74.00,182.00,7,,Guard,Inactive,N,0,,,,,anthony_goldwire,1995,2005,N,Y,Y,1994,2,52,2.80,1.30,0.00,,7.34
156,John,Turner,John Turner,"Turner, John",J. Turner,john-turner,1967-11-30T00:00:00,Phillips,USA,Phillips/USA,80.00,245.00,0,40,Forward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,john_turner,1991,1991,N,Y,Y,1991,1,20,0.30,1.90,0.00,,3.84
316,Steve,Blake,Steve Blake,"Blake, Steve",S. Blake,steve-blake,1980-02-26T00:00:00,Maryland,USA,Maryland/USA,75.00,172.00,13,22,Guard,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,steve_blake,2003,2015,N,Y,Y,2003,2,38,4.00,2.10,0.00,,7.54
2011,Billy,Donovan,Billy Donovan,"Donovan, Billy",B. Donovan,billy-donovan,1965-05-30T00:00:00,Providence,USA,Providence/USA,71.00,171.00,0,1,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_billy_donovan,1987,1987,N,Y,Y,1987,3,68,2.00,0.60,0.00,,3.44
2766,Jorge,Gutierrez,Jorge Gutierrez,"Gutierrez, Jorge",J. Gutierrez,jorge-gutierrez,1988-12-27T00:00:00,California,Mexico,California/Mexico,75.00,189.00,3,12,Guard,Inactive,N,1610612751,Nets,BKN,nets,Brooklyn,jorge_gutierrez,2013,2015,Y,Y,Y,Undrafted,Undrafted,Undrafted,1.50,1.10,0.00,,3.94
1701,Lazar,Hayward,Lazar Hayward,"Hayward, Lazar",L. Hayward,lazar-hayward,1986-11-26T00:00:00,Marquette,USA,Marquette/USA,78.00,225.00,3,,Forward,Inactive,N,0,,,,,lazar_hayward,2010,2012,Y,Y,Y,2010,1,30,0.50,1.30,0.00,,3.94
2083,Jon,Sundvold,Jon Sundvold,"Sundvold, Jon",J. Sundvold,jon-sundvold,1961-07-02T00:00:00,Missouri,USA,Missouri/USA,74.00,170.00,8,20,Guard,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_jon_sundvold,1983,1991,N,Y,Y,1983,1,16,2.90,1.10,0.00,,8.74
3136,Nolan,Smith,Nolan Smith,"Smith, Nolan",N. Smith,nolan-smith,1988-07-25T00:00:00,Duke,USA,Duke/USA,74.00,185.00,2,4,Guard,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,nolan_smith,2011,2012,Y,Y,Y,2011,1,21,1.20,1.00,0.00,,4.34
2679,Kenny,Rollins,Kenny Rollins,"Rollins, Kenny",K. Rollins,kenny-rollins,1923-09-14T00:00:00,Kentucky,USA,Kentucky/USA,72.00,168.00,2,4,Guard,Inactive,N,1610610025,Stags,CHS,stags,Chicago,HISTADD_kenny_rollins,1948,1952,N,Y,Y,1948,None,None,2.00,1.00,0.00,,5.94
77,Patrick,Beverley,Patrick Beverley,"Beverley, Patrick",P. Beverley,patrick-beverley,1988-07-12T00:00:00,Arkansas,USA,Arkansas/USA,73.00,180.00,8,21,Guard,Active,Y,1610612746,Clippers,LAC,clippers,LA,patrick_beverley,2012,2020,Y,Y,Y,2009,2,42,2.10,3.70,,0.07,9.34
3219,Roland,Taylor,Roland Taylor,"Taylor, Roland",R. Taylor,roland-taylor,1946-03-13T00:00:00,La Salle,USA,La Salle/USA,72.00,175.00,0,,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_fatty_taylor,1976,1976,N,Y,Y,1969,12,167,3.60,2.70,0.00,,4.84
4296,Bob,Davis,Bob Davis,"Davis, Bob",B. Davis,bob-davis,1950-04-02T00:00:00,Weber State,USA,Weber State/USA,79.00,215.00,0,11,Forward,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_bob_davis,1972,1972,N,Y,Y,1972,2,14,0.20,0.60,0.00,,2.84
876,Troy,Daniels,Troy Daniels,"Daniels, Troy",T. Daniels,troy-daniels,1991-07-15T00:00:00,Virginia Commonwealth,USA,Virginia Commonwealth/USA,76.00,200.00,7,30,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,troy_daniels,2013,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,0.50,1.30,0.00,,7.64
1391,Gene,James,Gene James,"James, Gene",G. James,gene-james,1925-02-15T00:00:00,Marshall,USA,Marshall/USA,76.00,180.00,2,,Forward,Inactive,N,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_goose_james,1948,1950,N,Y,Y,Undrafted,Undrafted,Undrafted,1.10,2.90,0.00,,4.44
4361,Tom,Meschery,Tom Meschery,"Meschery, Tom",T. Meschery,tom-meschery,1938-10-26T00:00:00,St. Mary's (CA),USA,St. Mary's (CA)/USA,78.00,215.00,9,14,Forward,Inactive,N,1610612744,Warriors,SFW,warriors,San Francisco,HISTADD_tom_meschery,1961,1970,N,Y,Y,1961,1,7,1.70,8.60,1.00,,13.74
2953,Mike,Harris,Mike Harris,"Harris, Mike",M. Harris,mike-harris,1983-06-15T00:00:00,Rice,USA,Rice/USA,78.00,242.00,3,,Forward,Inactive,N,0,,,,,mike_harris,2007,2013,Y,Y,Y,Undrafted,Undrafted,Undrafted,0.20,2.10,0.00,,4.44
4270,Kawhi,Leonard,Kawhi Leonard,"Leonard, Kawhi",K. Leonard,kawhi-leonard,1991-06-29T00:00:00,San Diego State,USA,San Diego State/USA,79.00,225.00,9,2,Forward,Active,Y,1610612746,Clippers,LAC,clippers,LA,kawhi_leonard,2011,2020,N,Y,Y,2011,1,15,4.90,6.30,,0.17,26.94
478,Al,Brightman,Al Brightman,"Brightman, Al",A. Brightman,al-brightman,1923-09-22T00:00:00,University of Charleston,USA,University of Charleston/USA,74.00,195.00,0,8-16,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_al_brightman,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,1.00,,0.00,,10.84
160,Barry,Orms,Barry Orms,"Orms, Barry",B. Orms,barry-orms,1946-05-01T00:00:00,St. Louis,USA,St. Louis/USA,75.00,190.00,0,33,Guard,Inactive,N,1610612764,Bullets,BLT,wizards,Baltimore,HISTADD_barry_orms,1968,1968,N,Y,Y,1968,8,96,0.80,2.50,0.00,,3.84
183,Grayson,Allen,Grayson Allen,"Allen, Grayson",G. Allen,grayson-allen,1995-10-08T00:00:00,Duke,USA,Duke/USA,76.00,198.00,2,3,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,grayson_allen,2018,2020,Y,Y,Y,2018,1,21,2.10,3.10,,0.09,10.54
1276,Matisse,Thybulle,Matisse Thybulle,"Thybulle, Matisse",M. Thybulle,matisse-thybulle,1997-03-04T00:00:00,Washington,USA,Washington/USA,77.00,201.00,1,22,Guard-Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,matisse_thybulle,2019,2020,N,Y,Y,2019,1,20,1.00,1.70,,0.05,4.74
3265,Greg,Foster,Greg Foster,"Foster, Greg",G. Foster,greg-foster,1968-10-03T00:00:00,Texas-El Paso,USA,Texas-El Paso/USA,83.00,250.00,12,43,Center,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,greg_foster,1990,2002,N,Y,Y,1990,2,35,0.50,2.60,0.00,,4.94
1336,Charlie,Brown Jr.,Charlie Brown Jr.,"Brown Jr., Charlie",C. Brown Jr.,charlie-brown-jr,1997-02-02T00:00:00,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,78.00,199.00,1,4,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,charles_brown,2019,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,0.20,0.40,0.00,,3.04
2878,Oliver,Robinson,Oliver Robinson,"Robinson, Oliver",O. Robinson,oliver-robinson,1960-03-13T00:00:00,Alabama-Birmingham,USA,Alabama-Birmingham/USA,76.00,180.00,0,1,Guard,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_oliver_robinson,1982,1982,N,Y,Y,1982,2,24,0.60,0.50,0.00,,3.94
1466,Kendrick,Nunn,Kendrick Nunn,"Nunn, Kendrick",K. Nunn,kendrick-nunn,1995-08-03T00:00:00,Oakland,USA,Oakland/USA,74.00,190.00,1,25,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,kendrick_nunn,2018,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,2.60,3.20,,0.09,14.34
